Date,Close/Last,Volume,Open,High,Low
02/03/2020,$141.32,12659960,$139.79,$141.82,$139.75
01/31/2020,$138.31,12379080,$138.4,$138.67,$137.06
01/30/2020,$137.81,11847330,$135.09,$137.85,$134.83
01/29/2020,$136.06,9389202,$138.6,$138.68,$135.795
01/28/2020,$138.37,10390020,$136.5,$138.93,$135.86
01/27/2020,$135.9,12831820,$135.86,$137.73,$135
01/24/2020,$140.08,13076330,$141.4,$142.25,$139.2
01/23/2020,$142.2,11081970,$143.6,$143.61,$140.65
01/22/2020,$144.01,7549950,$144.45,$144.79,$143.54
01/21/2020,$143.56,9250157,$144.24,$144.59,$143.01
01/17/2020,$144.33,10355330,$145.54,$145.64,$144.01
01/16/2020,$145.12,6948369,$145.09,$145.43,$144.44
01/15/2020,$144.32,6818180,$145.71,$145.71,$143.93
01/14/2020,$145.2,14846350,$143.41,$146.72,$142.29
01/13/2020,$143.88,9926387,$144.75,$144.75,$143.36
01/10/2020,$144.62,5154850,$145.3,$145.5,$144.26
01/09/2020,$144.83,6668201,$146.47,$146.625,$144.61
01/08/2020,$145.4,6986395,$145.49,$146.13,$144.82
01/07/2020,$145.7,6972813,$145.99,$146.8699,$145.42
01/06/2020,$145.65,8268374,$145.54,$146.03,$144.31
01/03/2020,$146.5,7321837,$146.4,$147.9,$146.0549
01/02/2020,$148.2,9504711,$145.29,$148.2,$145.1
12/31/2019,$144.63,5663965,$143.67,$144.77,$143.26
12/30/2019,$143.77,6605481,$145.75,$145.87,$143.4
12/27/2019,$145.75,5497500,$146.05,$146.51,$145.45
12/26/2019,$145.7,4431113,$145.4,$145.86,$145.17
